imagenes,px,py,pz,qw,qx,qy,qz,t1,t2,t3,t4,t5,t6
ejemplo_0245,0.914816791317711,-0.04221097551122,0.025633705036845,-0.0299247954804,0.788611308967136,-0.51438221982584,-0.335570621347635,1.5707963267949,5.02654824574367,2,5.64324601900645,3.75849950795376,4.2566923632259
ejemplo_0246,0.852954236410524,0.086691110631205,0.189096936949622,-0.218166224266512,0.837083345222887,0.380432492416207,0.327056708314854,1.5707963267949,5.02654824574367,2.0943951023932,2.54261497101148,2.02161660640031,5.83832510896531
ejemplo_0247,0.918384018581958,-0.009859663465061,0.08949267737241,-0.24879294439694,0.933309880590781,-0.182971663401946,-0.183183263432684,1.5707963267949,5.02654824574367,1.83259571459405,3.43528459564325,1.97646543174514,2.68292704579499
ejemplo_0248,0.933213461803797,-0.05510915547385,0.149338140660088,0.442517199709026,0.632687633835531,-0.528369469600667,0.353143865226607,1.5707963267949,5.02654824574367,1.5707963267949,0.364999574792982,5.13968333693551,3.27397925850125
ejemplo_0249,0.920867307992514,-0.020364792950748,0.086445622035831,-0.174366161856195,0.928076613686838,-0.266215137384735,-0.193390127344542,1.5707963267949,5.02654824574367,1.30899693899575,1.07436151590968,6.0877372469224,0.919818168999846
ejemplo_0250,0.939375575298688,0.10763766305295,0.1184351680842,-0.294497348650101,0.679611447853462,0.63291769369048,0.225421349029115,1.5707963267949,5.23598775598299,4.28318530717959,1.99851710298858,4.33918848811235,6.07438765472622
ejemplo_0251,0.761412646961267,-0.051747663030346,0.16322723559444,0.307611597974637,0.661329604099888,-0.398307032196682,0.556210182966158,1.5707963267949,5.23598775598299,4.18879020478639,5.6902730542884,2.96560144862503,4.55170280682715
ejemplo_0252,0.905847737409044,0.005939025322784,0.018281657838406,-0.65010356870298,0.657962646197894,0.1547489195891,-0.347135820758851,1.5707963267949,5.23598775598299,4.45058959258554,5.83537319755213,1.32943642243175,1.23236721162754
ejemplo_0253,0.91275095129496,0.096837841171045,0.127060523600196,-0.120272654756059,0.854254688525332,0.504065623796393,0.041246364169115,1.5707963267949,5.23598775598299,4.71238898038469,1.50312943444182,6.20053843953269,4.58210468458525
ejemplo_0254,0.858457859781359,-0.011678064856295,0.157398865282782,-0.51936693507107,0.738233340483147,-0.396093586174378,0.168461843589273,1.5707963267949,5.23598775598299,4.97418836818384,6.27085249794992,1.84174251559761,4.17315209331971
ejemplo_0255,0.927481844578008,-0.036032667304172,0.093572278579157,0.114893367519387,0.885107031313867,-0.439420348080327,-0.101463367339014,1.5707963267949,5.23598775598299,2,5.58312167710464,4.00605705049126,5.51222643445055
ejemplo_0256,0.910538231484146,0.067754038917216,0.050438966572475,0.126523543527211,0.88899846091743,0.229549310109012,-0.375473892099351,1.5707963267949,5.23598775598299,2.0943951023932,0.784725870278315,1.92954980745005,0.54366493356931
ejemplo_0257,0.91365666351832,0.053085097097465,0.065867606431629,0.601274577019501,0.736868173161085,-0.029023548862467,-0.307655346164655,1.5707963267949,5.23598775598299,1.83259571459405,2.02899455266435,3.09076095924222,1.13241282623685
ejemplo_0258,0.915413629333063,0.066567323770501,0.106423028418765,-0.364017590402691,0.89061414561597,0.271757848435969,0.02110235341396,1.5707963267949,5.23598775598299,1.5707963267949,4.31428659544908,0.860026086022053,0.482088980142507
ejemplo_0259,0.74340160789986,0.096320772246482,0.182387079487293,-0.565590034258359,0.438092355090461,0.200032811474487,0.669454909529039,1.5707963267949,5.23598775598299,1.30899693899575,0.302749455732822,0.186957746633546,0.896661115221633
ejemplo_0260,0.947621144002049,0.10693079898962,0.06428670682291,0.501428687385704,0.560111765274518,0.416508404277051,-0.511238526555167,1.5707963267949,5.44542726622231,4.28318530717959,4.34576265176542,6.10826369039594,5.72296230855181
ejemplo_0261,0.96257472901565,-0.055934176893091,0.071260885515543,0.544431365169802,-0.452709335802514,0.464733282299726,0.531668808770569,1.5707963267949,5.44542726622231,4.18879020478639,3.29414597219831,0.221530357828261,5.14123526481441
ejemplo_0262,0.861439368806139,-0.054797195873634,0.183809645307362,0.387759438046003,0.695217600253058,-0.467518791094633,0.384371287270576,1.5707963267949,5.44542726622231,4.45058959258554,1.89706840519707,5.16461841180641,3.11775865171941
ejemplo_0263,0.836493371283024,-0.046389999408841,0.179716057429462,-0.038848108995468,0.826986295946952,-0.513082162487054,0.22656386578849,1.5707963267949,5.44542726622231,4.71238898038469,0.743174098927334,1.22436358076465,3.15192412168607
ejemplo_0264,0.893071167890692,0.08553923316112,0.14414377261931,0.058246442257211,0.906319546619813,0.414974123623615,0.054669078115932,1.5707963267949,5.44542726622231,4.97418836818384,6.10125737959287,5.91313568879187,4.84995033641377
ejemplo_0265,0.943100650938332,-0.051344353165899,0.086375580821054,-0.51268687340253,0.604312608359142,-0.368865420888969,-0.485692024323348,1.5707963267949,5.44542726622231,2,2.36374915133504,1.47210386064614,3.53520187370202
ejemplo_0266,0.861851896096857,0.098021533893529,0.201992146768845,-0.25196877296432,0.789970046187361,0.488699532821298,0.27135185681664,1.5707963267949,5.44542726622231,2.0943951023932,4.57348168437968,3.8279175885501,5.6059029702771
ejemplo_0267,0.732844440566796,-0.061562448595968,0.195821631541892,0.635222447497843,0.323009165307639,-0.218084326829916,0.666780884334018,1.5707963267949,5.44542726622231,1.83259571459405,2.2936692673704,1.04289452409432,3.71368589617126
ejemplo_0268,0.909525842433628,0.046660667699794,0.054177911281124,0.522681139483274,0.78110119057368,-0.065771221923459,-0.335200690452064,1.5707963267949,5.44542726622231,1.5707963267949,1.63629153026906,4.76494813907279,3.15243516546707
ejemplo_0269,0.921806460152603,-0.04240459088573,0.133158972467723,0.524532423628111,0.711450064512235,-0.397076072080274,0.247052899698946,1.5707963267949,5.44542726622231,1.30899693899575,5.28069468712751,3.29033038349375,5.65113042576689
ejemplo_0270,0.916249619543048,0.103522494367678,0.080659654786317,-0.0772159217583,0.888468362443579,0.450414442940146,-0.042290660372702,2.35619449019234,3.76991118430776,4.28318530717959,2.10014874260832,4.8146373139343,1.6562408759331
ejemplo_0271,0.906944456524474,-0.040500396847591,-0.049308321130202,0.508461525113487,-0.5035640706459,0.327826921449987,0.616781658130672,2.35619449019234,3.76991118430776,4.18879020478639,2.5614905285578,0.286696883219427,5.87840511865787
ejemplo_0272,0.825729301207789,-0.018143673825626,0.145432406220913,-0.211540113749273,0.80666102159617,-0.456253251721115,0.31045409774438,2.35619449019234,3.76991118430776,4.45058959258554,3.23062166611816,0.481036371906804,2.14541454030721
ejemplo_0273,0.738986741493091,-0.049086380171835,0.144125849451806,-0.048448576711939,0.713046759632119,-0.67981022444479,0.164545169278974,2.35619449019234,3.76991118430776,4.71238898038469,3.43269716177681,2.62016213114822,1.71108724139015
ejemplo_0274,0.866334613381932,0.006983602716523,-0.042171317107104,-0.218857213513261,0.737533816353641,-0.072995975961429,-0.634678640984147,2.35619449019234,3.76991118430776,4.97418836818384,2.55648666432892,0.521082348959034,0.657064167132979
ejemplo_0275,0.843584670351252,0.098514022693553,0.173371863511503,0.213110850821994,0.827938140595874,0.506715992713504,0.111090518663571,2.35619449019234,3.76991118430776,2,1.6660717029849,2.53859703387929,4.22210290645623
ejemplo_0276,0.84402947359212,0.069100809920297,0.163982682622333,0.170941689882954,0.86226186262349,0.327736036704582,0.346226095449494,2.35619449019234,3.76991118430776,2.0943951023932,5.30560493574329,1.56618671927463,1.59189731397339
ejemplo_0277,0.886208944361992,-0.002052435387445,0.140582132186002,-0.383201203417788,0.865418417902143,-0.306051759678124,0.102665086825243,2.35619449019234,3.76991118430776,1.83259571459405,4.00759435063468,5.57205779165252,0.220249325622198
ejemplo_0278,0.870163843459633,0.089453707049391,0.153333634868996,-0.17877971985927,0.889699483301522,0.32025596326113,0.271861654478397,2.35619449019234,3.76991118430776,1.5707963267949,3.05142457558607,4.97792713285548,6.15491928331357
ejemplo_0279,0.820970023145567,0.065629602803293,0.162406314489069,-0.543339178541611,0.619914900645573,-0.140817167063469,0.548323425069125,2.35619449019234,3.76991118430776,1.30899693899575,1.21344605658156,5.93304177296622,6.23221918004414
ejemplo_0280,0.814493297511669,-0.001789315814526,0.143458760347648,0.059580729266367,0.802232705667954,-0.20356309533358,0.558063516882239,2.35619449019234,3.97935069454708,4.28318530717959,1.93404052178595,1.78995825204412,0.923927307299166
ejemplo_0281,0.898614848570189,0.094084204175133,-0.021660132728236,0.038228961373259,0.809234041722715,0.390892046495626,-0.436900698346778,2.35619449019234,3.97935069454708,4.18879020478639,4.97772567664156,1.94736099928489,0.232948224212038
ejemplo_0282,0.913627959436877,0.063163805119422,0.042924416863587,-0.276015275949641,0.935058201992226,0.19223961148386,-0.111918086590348,2.35619449019234,3.97935069454708,4.45058959258554,0.156322117270769,1.27184512602523,6.2161778868494
ejemplo_0283,0.952868942665019,0.121449567298183,0.044825265153393,-0.250218037622346,0.675227094269188,0.668305035206984,0.186621769175526,2.35619449019234,3.97935069454708,4.71238898038469,1.73814495077209,0.884463768469779,5.86643162133668
ejemplo_0284,0.95163761629465,0.12128745776718,0.052885233826848,0.30194500848044,0.660055554786212,0.595507078329203,-0.344277789160773,2.35619449019234,3.97935069454708,4.97418836818384,4.5086484645177,5.99021867073938,5.16237766847481
ejemplo_0285,0.913899448361448,0.045501390336681,0.078776923924956,0.618040263940618,0.778901950344393,-0.02551448389815,-0.10337792322021,2.35619449019234,3.97935069454708,2,3.97195872463848,1.25417836100082,5.32874812105685
ejemplo_0286,0.922091033129838,-0.02322301753756,0.036362488910486,-0.367629344182797,0.767279882309178,-0.285427831179071,-0.441204261864901,2.35619449019234,3.97935069454708,2.0943951023932,4.4602567125548,4.3514785683277,0.747404982135038
ejemplo_0287,0.886431346952923,0.023857603651608,-0.000899970051723,0.540705133897267,0.66661608803418,-0.401081776045746,-0.319991184683479,2.35619449019234,3.97935069454708,1.83259571459405,3.96718590636407,5.79150017444758,6.03739579844929
ejemplo_0288,0.905201344820741,0.002577915757789,0.0174289571503,-0.155741512502098,0.877542763614232,-0.182056922295279,-0.415353531772905,2.35619449019234,3.97935069454708,1.5707963267949,3.49651418029517,2.27778794720207,2.1757471691438
ejemplo_0289,0.917081845550362,0.085586912312649,0.05378066258854,0.039632491933414,0.921705823654919,0.29500657909908,-0.248714210514827,2.35619449019234,3.97935069454708,1.30899693899575,4.07224677291264,6.13645507929611,5.66192916868921
ejemplo_0290,0.854340405698329,0.048825592118849,0.136004039168995,-0.502683621413312,0.751893260913588,-0.138784680903249,0.403366475183687,2.35619449019234,4.18879020478639,4.28318530717959,5.69740619191034,5.30689768566905,4.14004017710729
ejemplo_0291,0.908639648782272,-0.032719639770653,0.116373773085087,0.460071084410175,0.741862663077424,-0.393460503815833,0.288380336289263,2.35619449019234,4.18879020478639,4.18879020478639,3.31246508814674,0.249610558672018,3.28845415307807
ejemplo_0292,0.849382890272785,0.013632507321821,0.14023579406021,0.540578864665334,0.705706367475669,0.16619586312384,0.426769198820576,2.35619449019234,4.18879020478639,4.45058959258554,2.47452886052374,5.88651992912241,2.66146289323347
ejemplo_0293,0.808214098284317,0.027349926038127,0.146707895448679,0.445545347116021,0.633729000276077,0.346894066016089,0.528716752935987,2.35619449019234,4.18879020478639,4.71238898038469,2.43761837249141,4.20737967978904,2.14049131878848
ejemplo_0294,0.895746089209853,-0.037706914911624,-0.041892006920583,0.649085308403814,-0.292357444669422,0.01801272283287,0.702061912353061,2.35619449019234,4.18879020478639,4.97418836818384,5.23338963783996,0.012478358106112,5.21096848084276
ejemplo_0295,0.875815636748985,0.10133267350219,0.165496215560195,-0.218509221584777,0.854649597000592,0.410193090045501,0.231450675756334,2.35619449019234,4.18879020478639,2,1.12213792986768,4.21015159093736,0.290678000793278
ejemplo_0296,0.891800892235064,0.086928917906895,0.143325944828163,0.417235122322356,0.839538767736666,0.344622548072055,-0.048216278663681,2.35619449019234,4.18879020478639,2.0943951023932,0.199535932972253,1.91606141045354,0.239253513968038
ejemplo_0297,0.912094875093745,0.047727570895286,0.050962419555945,-0.138361332031471,0.957717607355731,0.088569715979235,-0.236195960529915,2.35619449019234,4.18879020478639,1.83259571459405,5.29529284895653,2.86414078885007,4.99694687775907
ejemplo_0298,0.914141330397825,-0.036476535547179,-0.002797131049657,0.537564070462666,-0.516504228851605,0.23942798967384,0.622030939332411,2.35619449019234,4.18879020478639,1.5707963267949,2.74181084732023,0.776737089847931,1.28775843009552
ejemplo_0299,0.861544643390828,0.095079834151514,0.165292472141166,-0.069506491780759,0.882235493677763,0.400385450792769,0.237741187195143,2.35619449019234,4.18879020478639,1.30899693899575,6.22578117944708,4.43341333403495,4.40129836328683
ejemplo_0300,0.807293468163671,0.037675556472567,0.146698677321942,0.472687081669824,0.611645541698822,0.434409801491969,0.46232540327147,2.35619449019234,4.39822971502571,4.28318530717959,2.97243413917939,5.13802769311027,0.650469932863309
ejemplo_0301,0.908220138358642,0.052118170175599,0.079686045898907,0.569565579855303,0.81680214935552,0.082837369105626,-0.039588752594061,2.35619449019234,4.39822971502571,4.18879020478639,1.89165483814613,6.0664819176595,5.24855722310548
ejemplo_0302,0.936513967981609,0.115934129499439,0.05810873783313,0.595988288649785,0.53097092362264,0.274090418231378,-0.536416145071501,2.35619449019234,4.39822971502571,4.45058959258554,0.462883292897338,2.91562835388266,5.72790099737847
ejemplo_0303,0.899391029660205,0.058347580558859,0.103114950219306,-0.020883672984287,0.984012531558304,0.133943033107946,0.115509626528475,2.35619449019234,4.39822971502571,4.71238898038469,0.575467823002235,4.48481529229193,3.80531681644683
ejemplo_0304,0.920166923723028,0.118009623413177,-0.020573325066142,-0.4741226457202,-0.546921812053811,-0.382477571248294,0.574277942991945,2.35619449019234,4.39822971502571,4.97418836818384,2.59421827310847,3.29955181882108,2.09624630886717
ejemplo_0305,0.900671407807059,-0.033439210235963,0.158110858375562,-0.543687958219709,0.677485629936323,-0.427519857012142,-0.250286630040411,2.35619449019234,4.39822971502571,2,5.73030273456555,6.00989491953708,2.87443489842252
ejemplo_0306,0.829230925312961,0.046939760499148,0.174356506075835,-0.32633464547638,0.772134490314243,-0.101724905117644,0.535692142660107,2.35619449019234,4.39822971502571,2.0943951023932,4.76586879427219,4.70596669296054,2.06518963654085
ejemplo_0307,0.925159573448973,0.106936543160895,0.098611730509967,0.388088320246504,0.776926413630854,0.364128387241547,-0.336427289463587,2.35619449019234,4.39822971502571,1.83259571459405,5.17188218541349,2.21749818612484,1.48577248526183
ejemplo_0308,0.849753773073829,0.089696593721688,0.17279678998665,-0.280971246877825,0.831689942763727,0.280810188864303,0.387933802811231,2.35619449019234,4.39822971502571,1.5707963267949,1.95374849973894,5.97797601028063,3.19909127631568
ejemplo_0309,0.923125426312547,-0.03977967386686,0.001028754747206,0.659603793833363,-0.327991758627454,0.119204409643802,0.665683521017741,2.35619449019234,4.39822971502571,1.30899693899575,3.00432634132611,0.402917496347182,3.55099274761728
ejemplo_0310,0.917843878396885,-0.023671431753141,0.095675712057372,-0.092508563672315,0.906996277594672,-0.405987437068971,-0.06304061404256,2.35619449019234,4.60766922526503,4.28318530717959,5.96476930941316,4.06648909401732,1.72858146901872
ejemplo_0311,0.757969368792262,0.109570993219626,0.165102796270865,-0.569789262787953,0.466763331209946,0.279823878900396,0.615768451162035,2.35619449019234,4.60766922526503,4.18879020478639,4.34041951985904,5.02191051211969,4.45352949678873
ejemplo_0312,0.841990236605848,0.003923389188333,0.14970169286403,-0.142793937171385,0.858191196002982,-0.267527140759971,0.414182316820576,2.35619449019234,4.60766922526503,4.45058959258554,5.37228531972082,5.26909579935118,5.07448787069576
ejemplo_0313,0.898720515151601,0.049560216550551,0.002077798114583,-0.320892634633747,0.851186727204513,0.207429135748817,-0.359836387975399,2.35619449019234,4.60766922526503,4.71238898038469,0.774583185542589,4.53784795805015,3.09872034232913
ejemplo_0314,0.822284777045926,-0.048355337059814,0.196684157850202,0.055542408408566,0.722361429920392,-0.680322054149467,0.110774130867237,2.35619449019234,4.60766922526503,4.97418836818384,2.17143914829999,3.78979359234961,5.90027016977866
ejemplo_0315,0.880687978377418,0.026163202587364,0.003969775101372,0.454428772591058,0.705367657742704,-0.369949025825648,-0.398859218700797,2.35619449019234,4.60766922526503,2,5.10525258730383,1.29354687880995,5.40050845946948
ejemplo_0316,0.913626578447287,0.086455363777664,0.049136489966372,-0.334784893137422,0.830500974993671,0.411819081357619,-0.169092430615017,2.35619449019234,4.60766922526503,2.0943951023932,4.17217253807551,0.72167588999865,2.86261013750391
ejemplo_0317,0.900413780181109,0.114610643833054,-0.01147181561819,-0.007008529223469,0.714600857020706,0.651135579695668,-0.255575727559921,2.35619449019234,4.60766922526503,1.83259571459405,3.48872744559035,3.24748948122371,5.45244289682548
ejemplo_0318,0.84301080263563,-0.01331851086685,0.176694681653877,0.118192319032468,0.857490584515448,-0.265655494564219,0.424461578234029,2.35619449019234,4.60766922526503,1.5707963267949,4.03325263998142,4.08639310854968,2.20074241814473
ejemplo_0319,0.799597897151317,0.110795050928624,0.198972865249433,-0.201432862150556,0.743143204069741,0.560391082470007,0.30516358724279,2.35619449019234,4.60766922526503,1.30899693899575,1.02830924353081,3.94673516966574,2.39279753584176
ejemplo_0320,0.789129718655513,-0.024437537665594,0.157461302741984,0.647141135434886,0.395214498859349,0.186401865230584,0.62471449107409,2.35619449019234,4.81710873550435,4.28318530717959,1.84774736817148,2.31792657761179,3.8899187412873
ejemplo_0321,0.860488618918981,0.097519380736297,0.152647388519509,-0.446894342002554,0.756361663004083,0.278961175978831,0.387792656093833,2.35619449019234,4.81710873550435,4.18879020478639,2.03738544020258,0.714913245822487,3.13329349624873
ejemplo_0322,0.946814460131421,-0.041136860104252,0.082166071467194,0.566833178099044,-0.527086485562502,0.390301487454746,0.498542609848064,2.35619449019234,4.81710873550435,4.45058959258554,4.89887667439715,0.929909333400012,4.70115973855697
ejemplo_0323,0.911028148173372,0.094592542601105,0.101316908912308,0.433239558852633,0.81970729543794,0.31084063665262,-0.209192574094751,2.35619449019234,4.81710873550435,4.71238898038469,1.48009369133551,1.94501928658207,2.11069195666963
ejemplo_0324,0.910238832030036,0.059296318008403,0.087092270069212,-0.688001901066348,0.713193850355166,0.10683583997466,0.081203566680126,2.35619449019234,4.81710873550435,4.97418836818384,3.6044711239259,4.84693657509303,4.25337422011502
ejemplo_0325,0.826668659128342,-0.000748213165568,0.182306346582716,0.351685275354451,0.753980627855004,0.001541798281695,0.554822766995278,2.35619449019234,4.81710873550435,2,3.58582674745925,2.20508742674853,0.676523477257405
ejemplo_0326,0.950133805075229,-0.042667062133626,0.124609626218776,-0.055088382858866,0.741792781171489,-0.665584960640043,-0.060871997220841,2.35619449019234,4.81710873550435,2.0943951023932,4.33775340677933,0.68179047628125,2.37663176243416
ejemplo_0327,0.917512160131236,0.088181685908042,0.065334529593883,-0.421885836107364,0.807300681329288,0.406078916367069,-0.073333927342024,2.35619449019234,4.81710873550435,1.83259571459405,5.88217738310983,2.08727076421367,0.296512366197383
ejemplo_0328,0.834145557419165,-0.040355134889923,0.198509873517725,0.486163642738571,0.642876568090389,-0.317000682402888,0.49986517985912,2.35619449019234,4.81710873550435,1.5707963267949,2.77202276975903,6.10909857728284,5.14051503817081
ejemplo_0329,0.91649901760422,0.092528907717813,0.104531170875062,-0.600769854971191,0.710178873090569,0.332833084722587,0.154737478613785,2.35619449019234,4.81710873550435,1.30899693899575,2.9380322874111,6.0580528304307,1.0960757512462
ejemplo_0330,0.830385816132444,-0.032399331693102,0.169359601016556,0.320416244253238,0.762552612811903,-0.324149253577399,0.459101518748963,2.35619449019234,5.02654824574367,4.28318530717959,0.037035746853874,4.6687145268177,3.68030954575015
ejemplo_0331,0.952686003773069,0.1214530016292,0.04189153932475,-0.183494816301443,0.694220473457366,0.685439887122729,0.120663779836004,2.35619449019234,5.02654824574367,4.18879020478639,1.63912530505753,1.02472577409699,4.87584732392224
ejemplo_0332,0.860767984147623,-0.040837751685064,0.174033890288171,0.451774201927478,0.6772354345731,-0.390084585476375,0.430216518517246,2.35619449019234,5.02654824574367,4.45058959258554,4.29051453887523,3.36561273902352,0.725181431911203
ejemplo_0333,0.910478835240215,0.058577496233356,0.033570416482781,0.53013574585308,0.789775743919255,-0.055357928784337,-0.303555373871546,2.35619449019234,5.02654824574367,4.71238898038469,3.16259402605839,4.32189279035001,4.86392231293304
ejemplo_0334,0.920243244767062,0.097252455291828,0.079261941756906,-0.359142729178257,0.834872022216271,0.416609261216885,0.021022132794452,2.35619449019234,5.02654824574367,4.97418836818384,3.6529771496712,4.18932101994008,5.88709159004568
ejemplo_0335,0.923079326947932,-0.013224890381762,0.082513517786278,-0.353413740750422,0.85164770919823,-0.250811429809698,-0.294768610850978,2.35619449019234,5.02654824574367,2,6.1136878423804,1.29660718182881,0.152741364723127
ejemplo_0336,0.848504560525873,0.017963376643337,-0.00818152709244,0.385435166680447,0.604999591034901,-0.50735844637298,-0.477496213626469,2.35619449019234,5.02654824574367,2.0943951023932,0.870335958040151,2.72687350474756,5.52289141272387
ejemplo_0337,0.72992544881875,0.110440486984484,0.185550539859214,-0.568734858097124,0.430553371965428,0.31805776170946,0.624502774446049,2.35619449019234,5.02654824574367,1.83259571459405,5.10745204881452,4.10323822315516,3.00828886125075
ejemplo_0338,0.872622155641602,0.025807408355534,0.000753511672523,-0.120080202151328,0.800879570865809,-0.012715772870506,-0.586524481280535,2.35619449019234,5.02654824574367,1.5707963267949,5.42133584870358,1.2767867100965,4.9946233494446
ejemplo_0339,0.922393703184893,-0.015053849256846,0.062741275807164,-0.207735471721539,0.876510802641921,-0.303643630621344,-0.310443766604732,2.35619449019234,5.02654824574367,1.30899693899575,4.14453691364294,5.96230529990523,3.61709943289659
ejemplo_0340,0.768631663927197,-0.050207256338227,0.188380221759324,0.490735472078858,0.532099638382955,-0.434420748177296,0.536029182815029,2.35619449019234,5.23598775598299,4.28318530717959,1.0921622653927,0.255768429072408,5.29707014628558
ejemplo_0341,0.901772572689778,-0.041714015970626,0.156772940044181,0.367184533903902,0.713550053317969,-0.50680185729223,0.314918587760146,2.35619449019234,5.23598775598299,4.18879020478639,0.11515155316998,4.31817517952016,3.01741435693121
ejemplo_0342,0.865425447790154,0.014725762087043,0.148100669624073,0.515178984793582,0.765865568471625,0.101987642925729,0.370997392641973,2.35619449019234,5.23598775598299,4.45058959258554,4.23937330608707,6.19822330659159,3.55754395415302
ejemplo_0343,0.828866107119712,-0.007261108876009,0.164855613692415,-0.495285723855527,0.677068134665869,-0.501745563984443,0.211002800424354,2.35619449019234,5.23598775598299,4.71238898038469,3.71025163604629,3.30562928402306,1.64007967796786
ejemplo_0344,0.787992239811234,0.100732229964731,0.176187663870067,-0.459671300929078,0.622932407769241,0.254720298280327,0.579461025520238,2.35619449019234,5.23598775598299,4.97418836818384,4.4491995942527,1.51354511511595,3.24739588717573
ejemplo_0345,0.79634488258945,-0.048437339618201,0.220207401050284,0.23658754595742,0.701636819541669,-0.588388583972843,0.324855322892715,2.35619449019234,5.23598775598299,2,5.65409869524448,3.36654871009096,0.635459987388288
ejemplo_0346,0.728616676328041,0.11204505124467,0.199182520898607,-0.590492426347119,0.398272181888316,0.366722118217562,0.598508856718626,2.35619449019234,5.23598775598299,2.0943951023932,5.80454842152711,5.42466201733057,5.48014187890592
ejemplo_0347,0.780556101908002,0.094849676510935,0.191467932744195,-0.383145512369103,0.652169979511166,0.247623154558498,0.605439185634958,2.35619449019234,5.23598775598299,1.83259571459405,2.99033464350013,1.3751299314165,2.83093701137245
ejemplo_0348,0.851405845107112,0.077750637739785,0.18044553149799,-0.012631911455969,0.890581529572016,0.300438782770038,0.341235273390362,2.35619449019234,5.23598775598299,1.5707963267949,4.21013036176604,1.85895069480024,3.95758041101772
ejemplo_0349,0.791364890780328,0.000726834030589,0.179953336819303,-0.349122662104808,0.640949902431648,-0.515979915657196,0.448398612861487,2.35619449019234,5.23598775598299,1.30899693899575,6.02550488144053,4.43183038385912,1.42208082624803
ejemplo_0350,0.862653449224525,0.070266225181802,-0.025013785490379,0.135316287945968,0.740515998449303,0.142457655049523,-0.642675170498244,2.35619449019234,5.44542726622231,4.28318530717959,5.01333688966626,1.87204422516783,3.4848367159535
ejemplo_0351,0.912138448407227,0.007115924406212,0.031152544435957,-0.600326092960984,0.712866872124071,0.029212981828214,-0.361353021892646,2.35619449019234,5.44542726622231,4.18879020478639,5.15206079456303,5.49845050249262,0.740693916611356
ejemplo_0352,0.790521280730431,-0.02375518921491,0.16756274641714,0.002358906613827,0.759806384646736,-0.428444172048639,0.489003358727933,2.35619449019234,5.44542726622231,4.45058959258554,0.798290789944517,2.91637129863919,0.827649925575237
ejemplo_0353,0.943395819527789,-0.043534172984344,0.138128002120777,0.467856140191944,-0.539456747707178,0.544366493296437,0.440184245985735,2.35619449019234,5.44542726622231,4.71238898038469,4.71091769658128,1.19729798090669,3.55981965733487
ejemplo_0354,0.837268345296097,0.023394638979512,0.164667536965045,0.168648884130363,0.840555757712021,0.044464013679749,0.512880613346069,2.35619449019234,5.44542726622231,4.97418836818384,3.04014656729627,0.604783761985992,3.62135632391715
ejemplo_0355,0.883741091028264,0.026749361678008,0.018616300974464,-0.59970431988785,0.60264877615198,0.302061928236152,-0.431193428545276,2.35619449019234,5.44542726622231,2,0.367141725503991,1.61620416674059,0.491016034539538
ejemplo_0356,0.901752876049166,0.008705509732415,0.037882541305775,-0.581488761881281,0.675615002551775,0.102756164782994,-0.441425371644891,2.35619449019234,5.44542726622231,2.0943951023932,6.20458096910281,0.717258098438357,1.79425145267556
ejemplo_0357,0.886703533452676,0.034239486474668,0.158682103090825,-0.635780949519128,0.731129392172906,-0.165296465251931,0.184145254363642,2.35619449019234,5.44542726622231,1.83259571459405,4.5223733615988,0.473393568982893,3.65499801853372
ejemplo_0358,0.824380550232616,0.011884156535747,0.186961491909068,-0.263716160798336,0.779359618041133,-0.309222291387548,0.476900353123794,2.35619449019234,5.44542726622231,1.5707963267949,0.639192978483699,5.36768740208676,0.394243785991705
ejemplo_0359,0.877480969936572,0.099132455207978,0.175976572655206,0.079714910407666,0.887539430427519,0.444824301295139,0.089725322358764,2.35619449019234,5.44542726622231,1.30899693899575,0.431467131952822,1.69243565442451,0.824565960380568
ejemplo_0360,0.837083986404382,0.050151703321476,-0.056044535241299,-0.363672429840192,-0.588833487372222,0.381575342130576,0.612713429101347,3.14159265358979,3.76991118430776,4.28318530717959,2.10099088631836,4.96138134935841,2.69357468718702
ejemplo_0361,0.916293922875461,-0.023219903869789,-0.028176077583627,0.691365536870071,-0.305316955795471,0.014468387222221,0.654664736107981,3.14159265358979,3.76991118430776,4.18879020478639,4.11096932647863,1.75750691152188,2.32778559975859
ejemplo_0362,0.896194439393357,0.035002238763941,0.097168220701196,0.307588097423344,0.934362682302937,-0.024220892041262,0.178239413800296,3.14159265358979,3.76991118430776,4.45058959258554,5.82595256102642,4.69093572232908,2.32081611224038
ejemplo_0363,0.847604206955844,-0.008042873965543,0.144119329533413,-0.49779593936196,0.712979124570802,-0.489263394554941,0.066942523328395,3.14159265358979,3.76991118430776,4.71238898038469,2.73684497334251,4.56511614402622,4.66172777965922
ejemplo_0364,0.841254675325422,0.071827376615631,-0.051198268317869,-0.5512979625956,-0.425661307125016,0.435097062143879,0.570590531439428,3.14159265358979,3.76991118430776,4.97418836818384,2.02737084899912,1.32021939343345,3.16689270773868
ejemplo_0365,0.890314061193684,0.016944349642649,-0.001730996136975,0.388538098153707,0.749045788759651,-0.444232288737708,-0.301041901182196,3.14159265358979,3.76991118430776,2,2.76493540164294,4.38245242707036,4.86853211877043
ejemplo_0366,0.877718722581987,0.081696403494209,0.145180560117648,0.356244368866076,0.875132904690872,0.300029447796544,0.131204722603379,3.14159265358979,3.76991118430776,2.0943951023932,1.73747382705526,0.900376273949895,5.88929118114619
