imagenes,px1,py1,pz1,roll1,pitch1,yaw1,px2,py2,pz2,roll2,pitch2,yaw2,px3,py3,pz3,roll3,pitch3,yaw3,px4,py4,pz4,roll4,pitch4,yaw4,px5,py5,pz5,roll5,pitch5,yaw5,px6,py6,pz6,roll6,pitch6,yaw6,t1,t2,t3,t4,t5,t6,tstamp
ejemplo_0315.bin,0,0,0.089159,-3.14159265358979,0.785398163397453,-1.5707963267949,-0.031412933711517,0.031412933711517,0.511830805531516,1.46607657167523,0.785398163397453,-1.5707963267949,0.231475640193286,-0.231475640193288,0.386773786853647,-2.81710873550435,0.785398163397453,-1.5707963267949,0.308656345359798,-0.154294935026777,0.386773786853647,-2.35453626174248,0.057525097561471,3.08397213987406,0.314098093436726,-0.159736683103705,0.292437170125388,3.02695606351003,-1.04416098576113,-1.72763013620996,0.242949485779293,-0.118878142836353,0.285976108631338,-2.47078778371759,-1.04416098576113,-1.72763013620996,2.35619449019234,-1.67551608191456,2,-0.405881685769851,-1.83407413381018,0.785441459951972,20:15:32
ejemplo_0316.bin,0,0,0.089159,-3.14159265358979,0.785398163397453,-1.5707963267949,-0.031412933711517,0.031412933711517,0.511830805531516,1.46607657167523,0.785398163397453,-1.5707963267949,0.221970441539818,-0.22197044153982,0.352288357285033,-2.72271363311115,0.785398163397453,-1.5707963267949,0.29915114670633,-0.144789736373309,0.352288357285033,-1.68274670265073,0.779078819797824,1.72945233958555,0.365654531157151,-0.211293120824131,0.341647764577278,2.17134537556664,-0.551690979290237,2.64708148629377,0.32251878998664,-0.24455790078854,0.279954553868238,-1.57978282662182,-0.551690979290237,2.64708148629377,2.35619449019234,-1.67551608191456,2.0943951023932,-1.8770167693329,-2.28685907597341,2.53205710499113,20:15:34
ejemplo_0317.bin,0,0,0.089159,-3.14159265358979,0.785398163397453,-1.5707963267949,-0.031412933711517,0.031412933711517,0.511830805531516,1.46607657167523,0.785398163397453,-1.5707963267949,0.24253490691613,-0.242534906916132,0.450469386619486,-2.9845130209103,0.785398163397454,-1.5707963267949,0.319715612082642,-0.165354201749621,0.450469386619486,-0.80497392514807,0.195319859730313,0.199156082264601,0.338085314625054,-0.183723904292033,0.541484388443397,2.917532100613,0.508478710390304,1.8804470409022,0.378152986118869,-0.252192830568862,0.519578274329708,-1.17199494068009,0.508478710390304,1.8804470409022,2.35619449019234,-1.67551608191456,1.83259571459405,-3.0206327290255,-1.81730376138566,2.19365826588649,20:15:36
ejemplo_0318.bin,0,0,0.089159,-3.14159265358979,0.785398163397453,-1.5707963267949,-0.031412933711517,0.031412933711517,0.511830805531516,1.46607657167523,0.785398163397453,-1.5707963267949,0.24443027967388,-0.244430279673882,0.552832095248253,3.03687289847013,0.785398163397453,-1.5707963267949,0.321610984840392,-0.167249574507371,0.552832095248253,-0.922221428310304,0.47940125132138,0.546675409163541,0.365268108585703,-0.210906698252683,0.624572833971611,2.64365606060653,0.26253784862376,2.2576351556337,0.386627614641235,-0.272364911584431,0.574174922158391,-1.08191464871189,0.26253784862376,2.2576351556337,2.35619449019234,-1.67551608191456,1.5707963267949,-2.32625374905413,-1.92252469115427,2.55761459786117,20:15:38
ejemplo_0319.bin,0,0,0.089159,-3.14159265358979,0.785398163397453,-1.5707963267949,-0.031412933711517,0.031412933711517,0.511830805531516,1.46607657167523,0.785398163397453,-1.5707963267949,0.227527393291878,-0.227527393291881,0.65240063374066,2.77507351067098,0.785398163397453,-1.5707963267949,0.30470809845839,-0.150346688125369,0.65240063374066,-1.71533185249483,0.774804899550415,1.7759250224319,0.370923031046754,-0.216561620713733,0.638624280644255,2.32466963061241,-0.285283394714046,3.05548722621768,0.347761391176475,-0.223353276065046,0.559943267330314,-0.95207537850276,-0.285283394714046,3.05548722621768,2.35619449019234,-1.67551608191456,1.30899693899575,-1.05820782710205,-1.83107859126138,3.00644029806442,20:15:40
ejemplo_0320.bin,0,0,0.089159,-3.14159265358979,0.785398163397453,-1.5707963267949,0.031412933711515,-0.031412933711515,0.511830805531516,1.67551608191455,0.785398163397453,-1.5707963267949,-0.231475640193287,0.23147564019329,0.386773786853645,-0.324483918085447,0.785398163397453,-1.5707963267949,-0.154294935026775,0.308656345359801,0.386773786853645,-1.28546950506663,-0.742323507512602,-1.16139498895964,-0.218278517435722,0.372639927768749,0.414537519748104,-2.31042324507613,-0.415043197632961,0.825533223490712,-0.251464302065188,0.317291953359515,0.465611930438013,-0.475193559001784,-0.415043197632961,0.825533223490712,2.35619449019234,-1.46607657167524,-2,-0.948603665856017,-2.43513497268037,1.83522968607435,20:15:42
ejemplo_0321.bin,0,0,0.089159,-3.14159265358979,0.785398163397453,-1.5707963267949,0.031412933711515,-0.031412933711515,0.511830805531516,1.67551608191455,0.785398163397453,-1.5707963267949,-0.221970441539819,0.221970441539821,0.352288357285031,-0.418879020478647,0.785398163397453,-1.5707963267949,-0.144789736373307,0.299151146706332,0.352288357285031,-2.27956560193868,0.372476882206357,2.74018400519397,-0.110344369017877,0.264705779350902,0.27113630348786,1.9470241237942,-1.16876163359961,-3.13751729731572,-0.186082321811531,0.264837018906784,0.238933271288931,2.28655665265816,-1.16876163359961,-3.13751729731572,2.35619449019234,-1.46607657167524,-2.0943951023932,-3.26333129802017,-2.27785355580562,0.339532528863967,20:15:44
ejemplo_0322.bin,0,0,0.089159,-3.14159265358979,0.785398163397453,-1.5707963267949,0.031412933711515,-0.031412933711515,0.511830805531516,1.67551608191455,0.785398163397453,-1.5707963267949,-0.242534906916131,0.242534906916134,0.450469386619483,-0.157079632679496,0.785398163397453,-1.5707963267949,-0.165354201749619,0.319715612082645,0.450469386619483,-1.73083265173489,-0.772369008233036,-1.7981095540055,-0.231404191733084,0.38576560206611,0.435191292943622,-2.25462093463349,-0.450469840809795,0.263330038279945,-0.267236669635273,0.366480187871154,0.50672727218986,-1.32178972232611,-0.450469840809795,0.263330038279945,2.35619449019234,-1.46607657167524,-1.83259571459405,-1.57584273639751,-2.06412810100459,0.93283121230738,20:15:46
ejemplo_0323.bin,0,0,0.089159,-3.14159265358979,0.785398163397453,-1.5707963267949,0.031412933711515,-0.031412933711515,0.511830805531516,1.67551608191455,0.785398163397453,-1.5707963267949,-0.244430279673882,0.244430279673884,0.552832095248251,0.104719755119653,0.785398163397453,-1.5707963267949,-0.16724957450737,0.321610984840395,0.552832095248251,-2.33111232111204,-0.220292911215793,-2.91575071462101,-0.187932063271838,0.342293473604864,0.462814920125859,-2.73572771764765,-0.984277607409552,-1.001254566357,-0.25647746910181,0.380653459815434,0.487377672364344,-1.40097845504832,-0.984277607409552,-1.001254566357,2.35619449019234,-1.46607657167524,-1.5707963267949,-2.93214206107696,-1.83314304846399,1.33474926259934,20:15:48
ejemplo_0324.bin,0,0,0.089159,-3.14159265358979,0.785398163397453,-1.5707963267949,0.031412933711515,-0.031412933711515,0.511830805531516,1.67551608191455,0.785398163397453,-1.5707963267949,-0.227527393291881,0.227527393291883,0.652400633740658,0.366519142918802,0.785398163397453,-1.5707963267949,-0.150346688125369,0.304708098458395,0.652400633740658,-1.00477219288128,0.577619742563745,0.70991824197305,-0.098664817082612,0.253026227415637,0.712538732405643,2.56197630546442,-0.07814814111446,2.2296536895554,-0.105089864664847,0.188150858865502,0.662307314756425,-1.38104846222141,-0.07814814111446,2.2296536895554,2.35619449019234,-1.46607657167524,-1.30899693899575,0.515785122709954,-2.23014266990698,2.34016053949375,20:15:50
ejemplo_0325.bin,0,0,0.089159,-3.14159265358979,0.785398163397453,-1.5707963267949,0.031412933711515,-0.031412933711515,0.511830805531516,1.67551608191455,0.785398163397453,-1.5707963267949,0.27017140808405,-0.270171408084052,0.31220905238172,-2.60766922526503,0.785398163397453,-1.5707963267949,0.347352113250562,-0.192990702917541,0.31220905238172,-1.8495125254066,0.744407091598351,1.97042979917576,0.411480881597001,-0.257119471263981,0.285123546280902,2.24924382902283,-0.515075075083285,2.99268987997875,0.370939886375893,-0.267744826709249,0.214294035989331,2.35757010810687,-0.515075075083285,2.99268987997875,2.35619449019234,-1.46607657167524,2,-1.81449782399062,-2.02596305371283,0.108326279084039,20:15:52
ejemplo_0326.bin,0,0,0.089159,-3.14159265358979,0.785398163397453,-1.5707963267949,0.031412933711515,-0.031412933711515,0.511830805531516,1.67551608191455,0.785398163397453,-1.5707963267949,0.25580401896675,-0.255804018966753,0.281272040319793,-2.51327412287183,0.785398163397454,-1.5707963267949,0.332984724133262,-0.178623313800241,0.281272040319793,-2.3096056100437,0.296064593449378,2.83162325984505,0.360599646326056,-0.206238235993035,0.195054555755629,2.26378747393518,-1.18182950006201,-2.72017821945238,0.284447343850864,-0.193471391620241,0.166574307995335,-1.25706894031483,-1.18182950006201,-2.72017821945238,2.35619449019234,-1.46607657167524,2.0943951023932,-1.05363440109209,-2.14670419554708,2.76232889292957,20:15:54
ejemplo_0327.bin,0,0,0.089159,-3.14159265358979,0.785398163397453,-1.5707963267949,0.031412933711515,-0.031412933711515,0.511830805531516,1.67551608191455,0.785398163397453,-1.5707963267949,0.29035326071491,-0.290353260714913,0.371260977322372,-2.77507351067098,0.785398163397453,-1.5707963267949,0.367533965881422,-0.213172555548401,0.371260977322372,-1.94019111484749,0.710165439701323,2.10668272155926,0.429241906552544,-0.274880496219524,0.334615614501704,1.82648608708802,-0.831365788828713,2.44674549636637,0.368434352358851,-0.310389298534554,0.292014484104339,-1.91694805122793,-0.831365788828713,2.44674549636637,2.35619449019234,-1.46607657167524,1.83259571459405,-1.53975843090195,-2.54549506576832,2.53975116886363,20:15:56
ejemplo_0328.bin,0,0,0.089159,-3.14159265358979,0.785398163397453,-1.5707963267949,0.031412933711515,-0.031412933711515,0.511830805531516,1.67551608191455,0.785398163397453,-1.5707963267949,0.307256147096911,-0.307256147096914,0.470829515814779,-3.03687289847013,0.785398163397453,-1.5707963267949,0.384436852263423,-0.230075441930403,0.470829515814779,-2.16731494412648,0.545785020498009,2.48890886344792,0.433568647234363,-0.279207236901344,0.406558558564502,1.82880822087418,-1.00408579824092,2.79205990661802,0.364134481036765,-0.294338286251712,0.36504665774075,-2.64213615929656,-1.00408579824092,2.79205990661802,2.35619449019234,-1.46607657167524,1.5707963267949,-0.929064533572645,-2.38411165788237,1.81224092700885,20:15:58
ejemplo_0329.bin,0,0,0.089159,-3.14159265358979,0.785398163397453,-1.5707963267949,0.031412933711515,-0.031412933711515,0.511830805531516,1.67551608191455,0.785398163397453,-1.5707963267949,0.305360774339161,-0.305360774339164,0.573192224443547,2.9845130209103,0.785398163397454,-1.5707963267949,0.382541479505673,-0.228180069172653,0.573192224443547,-2.33545543419907,-0.200885953836381,-2.936525854012,0.363655250733534,-0.209293840400513,0.482388902777802,-2.55906044627416,-1.19962951762214,-0.815128175297257,0.286959487763934,-0.187568272751873,0.502859605082689,-1.24214757183748,-1.19962951762214,-0.815128175297257,2.35619449019234,-1.46607657167524,1.30899693899575,0.443154402822839,-2.06268787497206,1.31691287443668,20:16:00
ejemplo_0330.bin,0,0,0.089159,-3.14159265358979,0.785398163397453,-1.5707963267949,0.092865905195373,-0.092865905195374,0.493358019425441,1.88495559215387,0.785398163397453,-1.5707963267949,-0.18266327608272,0.182663276082722,0.448331327025873,-0.115044407846127,0.785398163397453,-1.5707963267949,-0.105482570916208,0.259843981249233,0.448331327025873,-2.22132366832943,-0.476538746825927,-2.5991618829342,-0.148899122359061,0.303260532692087,0.376299190991877,-1.69979838904904,-1.08992739951849,0.397146059724137,-0.221865753866807,0.288536343684027,0.411404161358874,-0.150581896676697,-1.08992739951849,0.397146059724137,2.35619449019234,-1.25663706143592,-2,-2.32066183855594,-2.42404991823439,1.54921649237234,20:16:02
ejemplo_0331.bin,0,0,0.089159,-3.14159265358979,0.785398163397453,-1.5707963267949,0.092865905195373,-0.092865905195374,0.493358019425441,1.88495559215387,0.785398163397453,-1.5707963267949,-0.178435690685243,0.178435690685245,0.411804658702172,-0.209439510239327,0.785398163397453,-1.5707963267949,-0.101254985518731,0.255616395851756,0.411804658702172,-2.35606101159026,-0.016337371268036,-3.12525310158376,-0.102801248921659,0.257162659254684,0.317179922829475,-0.071169165200165,-1.33898522569246,1.51786418582585,-0.182899880952691,0.238281493066019,0.318180277823114,2.71281657970413,-1.33898522569246,1.51786418582585,2.35619449019234,-1.25663706143592,-2.0943951023932,-2.90904758329249,-2.58757297225271,2.78398574490429,20:16:04
ejemplo_0332.bin,0,0,0.089159,-3.14159265358979,0.785398163397453,-1.5707963267949,0.092865905195373,-0.092865905195374,0.493358019425441,1.88495559215387,0.785398163397453,-1.5707963267949,-0.184116613873511,0.184116613873512,0.513886798261733,0.052359877559823,0.785398163397454,-1.5707963267949,-0.106935908706998,0.261297319040024,0.513886798261733,-0.934904565635105,0.497259527746916,0.573707218140856,-0.061786083956367,0.216147494289392,0.583755311556167,2.641326017534,0.104981525874357,2.20172367894797,-0.053161966010142,0.150057694886497,0.535474331817406,-1.52187748052432,0.104981525874357,2.20172367894797,2.35619449019234,-1.25663706143592,-1.83259571459405,0.688071471625222,-2.08717564174483,2.11998180912127,20:16:06
ejemplo_0333.bin,0,0,0.089159,-3.14159265358979,0.785398163397453,-1.5707963267949,0.092865905195373,-0.092865905195374,0.493358019425441,1.88495559215387,0.785398163397453,-1.5707963267949,-0.170921636122488,0.17092163612249,0.614569935469012,0.314159265358973,0.785398163397453,-1.5707963267949,-0.093740930955976,0.248102341289001,0.614569935469012,-2.0872293704782,-0.621246851993146,-2.34383359108014,-0.148831915619873,0.303193325952899,0.560824337346705,-1.84065174148519,-0.922404788423596,0.463732486824163,-0.214429639846824,0.280962413690338,0.60527672891588,1.2182803115742,-0.922404788423595,0.463732486824163,2.35619449019234,-1.25663706143592,-1.5707963267949,-2.48882908662672,-2.42585258166329,3.05893205305939,20:16:08
ejemplo_0334.bin,0,0,0.089159,-3.14159265358979,0.785398163397453,-1.5707963267949,0.092865905195373,-0.092865905195374,0.493358019425441,1.88495559215387,0.785398163397453,-1.5707963267949,-0.139749973360177,0.139749973360179,0.706992680910083,0.575958653158123,0.785398163397453,-1.5707963267949,-0.062569268193665,0.21693067852669,0.706992680910083,-1.36035526939002,-0.762576995446173,-1.27090452939481,-0.127952262912708,0.282313673245733,0.727210259972354,-2.28921786252307,-0.408876650035372,0.726689200726701,-0.160673000543662,0.232141029660825,0.783649157592596,-2.07945959630446,-0.408876650035372,0.726689200726701,2.35619449019234,-1.25663706143592,-1.30899693899575,-1.93149278189824,-2.36343071301143,0.2097582662186,20:16:10
ejemplo_0335.bin,0,0,0.089159,-3.14159265358979,0.785398163397453,-1.5707963267949,0.092865905195373,-0.092865905195374,0.493358019425441,1.88495559215387,0.785398163397453,-1.5707963267949,0.297059389015288,-0.297059389015291,0.227895960307812,-2.39822971502571,0.785398163397453,-1.5707963267949,0.3742400941818,-0.21987868384878,0.227895960307812,-1.41345345061375,0.772811240753502,1.34734194827421,0.440320058400419,-0.285958648067399,0.242912589681011,2.32395739937787,-0.294365908688743,2.61801691743447,0.416442104946093,-0.325337063053657,0.17470354503147,-2.72533117956977,-0.294365908688743,2.61801691743447,2.35619449019234,-1.25663706143592,2,-2.47348680427513,-2.14538233789869,1.23389672823195,20:16:12
ejemplo_0336.bin,0,0,0.089159,-3.14159265358979,0.785398163397453,-1.5707963267949,0.092865905195373,-0.092865905195374,0.493358019425441,1.88495559215387,0.785398163397453,-1.5707963267949,0.278457733280965,-0.278457733280968,0.201859461631932,-2.30383461263251,0.785398163397453,-1.5707963267949,0.355638438447477,-0.201277028114457,0.201859461631932,-1.08408753161586,0.643491343870764,0.848039011990875,0.412427699044837,-0.258066288711817,0.251945210718977,2.49802010528474,-0.014714735233947,2.4077984912288,0.411216720037075,-0.313175985097499,0.19083265150141,-2.86904105196613,-0.014714735233947,2.4077984912288,2.35619449019234,-1.25663706143592,2.0943951023932,-2.96617407246123,-2.07589877971471,0.916124149928714,20:16:14
ejemplo_0337.bin,0,0,0.089159,-3.14159265358979,0.785398163397453,-1.5707963267949,0.092865905195373,-0.092865905195374,0.493358019425441,1.88495559215387,0.785398163397453,-1.5707963267949,0.325481783750923,-0.325481783750926,0.279723357940796,-2.56563400043166,0.785398163397453,-1.5707963267949,0.402662488917435,-0.248301078584415,0.279723357940796,-2.21678820802404,0.483140181430108,2.58933726076986,0.446633302965552,-0.292271892632533,0.20836680586678,2.16886275185966,-0.973832295336194,-3.00477580336257,0.378567413423945,-0.285961975500288,0.162535488771436,-2.85188215569739,-0.973832295336194,-3.00477580336257,2.35619449019234,-1.25663706143592,1.83259571459405,-1.29277811086676,-2.13010010912853,1.26244039962253,20:16:16
ejemplo_0338.bin,0,0,0.089159,-3.14159265358979,0.785398163397453,-1.5707963267949,0.092865905195373,-0.092865905195374,0.493358019425441,1.88495559215387,0.785398163397453,-1.5707963267949,0.356653446513234,-0.356653446513238,0.372146103381867,-2.82743338823081,0.785398163397453,-1.5707963267949,0.433834151679746,-0.279472741346726,0.372146103381867,-0.888752397072621,0.425373907895833,0.470165377713893,0.472892552952029,-0.318531142619009,0.449006399244599,2.70544656152653,-0.215684317233814,1.94154181486522,0.455279041083614,-0.393462156236767,0.41987913713714,-2.84507811639906,-0.215684317233814,1.94154181486522,2.35619449019234,-1.25663706143592,1.5707963267949,-2.83260764003193,-2.49001148084451,0.732660629254003,20:16:18
ejemplo_0339.bin,0,0,0.089159,-3.14159265358979,0.785398163397453,-1.5707963267949,0.092865905195373,-0.092865905195374,0.493358019425441,1.88495559215387,0.785398163397453,-1.5707963267949,0.369848424264257,-0.369848424264261,0.472829240589146,-3.08923277602996,0.785398163397453,-1.5707963267949,0.447029129430769,-0.292667719097749,0.472829240589146,-0.808310877310313,0.210850061062448,0.215700025872106,0.466838542497731,-0.312477132164712,0.563238293276832,2.92324765462516,0.260763795651016,1.84363945905574,0.488057013384274,-0.389053376425922,0.541810617059276,-0.969656490053993,0.260763795651016,1.84363945905574,2.35619449019234,-1.25663706143592,1.30899693899575,-2.89346862183104,-2.06646962078506,2.39028116250043,20:16:20
ejemplo_0340.bin,0,0,0.089159,-3.14159265358979,0.785398163397453,-1.5707963267949,0.15026019100214,-0.150260191002142,0.457219796608387,2.09439510239319,0.785398163397453,-1.5707963267949,-0.125867650291692,0.125867650291693,0.494191313007027,0.094395102393193,0.785398163397453,-1.5707963267949,-0.04868694512518,0.203048355458205,0.494191313007027,-1.5200679556704,-0.784109267521265,-1.49902473965379,-0.115528283615605,0.26988969394863,0.49899687620159,-2.08330875712772,-0.626120701485015,0.877489510053834,-0.163756557078429,0.218597295246543,0.541616278757012,-0.63743410767998,-0.626120701485015,0.877489510053834,2.35619449019234,-1.0471975511966,-2,-1.61439766041411,-2.59646999458202,1.44587464944774,20:16:22
ejemplo_0341.bin,0,0,0.089159,-3.14159265358979,0.785398163397453,-1.5707963267949,0.15026019100214,-0.150260191002142,0.457219796608387,2.09439510239319,0.785398163397453,-1.5707963267949,-0.127102443918282,0.127102443918283,0.457219796608384,-6.66133814775094E-15,0.785398163397453,-1.5707963267949,-0.04992173875177,0.204283149084794,0.457219796608384,-1.75265968481594,-0.768486208592717,-1.82944894334683,-0.115708001135656,0.270069411468681,0.439814111815279,-2.10409157531928,-0.631524681007589,0.52676584111984,-0.164295950617068,0.236674055986011,0.497235809781969,0.490897623939671,-0.631524681007589,0.52676584111984,2.35619449019234,-1.0471975511966,-2.0943951023932,-1.75574414658314,-2.35235379986262,2.59498919925895,20:16:24
ejemplo_0342.bin,0,0,0.089159,-3.14159265358979,0.785398163397453,-1.5707963267949,0.15026019100214,-0.150260191002142,0.457219796608387,2.09439510239319,0.785398163397453,-1.5707963267949,-0.117651541315082,0.117651541315083,0.558741567049848,0.261799387799143,0.785398163397454,-1.5707963267949,-0.04047083614857,0.194832246481595,0.558741567049848,-0.901625897252946,0.447492577808799,0.50061628756629,0.000484821590306,0.153876588742718,0.633600706093469,2.69261188907824,-0.078632227421334,2.0335847978705,-0.00597994394752,0.080461187843905,0.596971814253727,-3.02740382778915,-0.078632227421334,2.0335847978705,2.35619449019234,-1.0471975511966,-1.83259571459405,0.396710777671692,-2.32720791751856,0.563169590312197,20:16:26
ejemplo_0343.bin,0,0,0.089159,-3.14159265358979,0.785398163397453,-1.5707963267949,0.15026019100214,-0.150260191002142,0.457219796608387,2.09439510239319,0.785398163397453,-1.5707963267949,-0.089942896899535,0.089942896899536,0.653344796608385,0.523598775598293,0.785398163397453,-1.5707963267949,-0.012762191733023,0.167123602066047,0.653344796608385,-0.889710494877872,-0.427085685508665,-0.472482751700585,-0.051968116988935,0.206329527321959,0.730054726537017,-2.69327356588454,0.29899805352873,0.957570400650652,-0.027725593408356,0.142011101816059,0.775317627359733,0.257385264547084,0.298998053528731,0.957570400650652,2.35619449019234,-1.0471975511966,-1.5707963267949,-1.14946012143352,-1.9223159817159,2.95065883043162,20:16:28
ejemplo_0344.bin,0,0,0.089159,-3.14159265358979,0.785398163397453,-1.5707963267949,0.15026019100214,-0.150260191002142,0.457219796608387,2.09439510239319,0.785398163397453,-1.5707963267949,-0.04586480899786,0.045864808997861,0.734582431528809,0.785398163397443,0.785398163397453,-1.5707963267949,0.031315896168652,0.123045514164372,0.734582431528809,-0.952434494907259,0.520043529391963,0.609697671778922,0.078349176635446,0.076012233697577,0.80192011456783,2.62139702970119,0.023045233771409,2.19369287164304,0.080245631502006,0.009186576854938,0.753919853667613,-1.562813622855,0.023045233771409,2.19369287164304,2.35619449019234,-1.0471975511966,-1.30899693899575,-0.006145330169306,-2.16260138537696,2.0989746546234,20:16:30
ejemplo_0345.bin,0,0,0.089159,-3.14159265358979,0.785398163397453,-1.5707963267949,0.15026019100214,-0.150260191002142,0.457219796608387,2.09439510239319,0.785398163397453,-1.5707963267949,0.310964449197459,-0.310964449197462,0.137519397334655,-2.18879020478639,0.785398163397453,-1.5707963267949,0.388145154363971,-0.233783744030951,0.137519397334655,-1.86571986063482,0.739190454880409,1.99441809707545,0.451909900287257,-0.297548489954237,0.108766365239281,2.12873828924585,-0.653236252075961,2.79306932187896,0.401891288505045,-0.319868293410169,0.04733954008065,3.03560264138633,-0.653236252075961,2.79306932187896,2.35619449019234,-1.0471975511966,2,-2.21493829363768,-2.24147606693281,0.906864352140471,20:16:32
ejemplo_0346.bin,0,0,0.089159,-3.14159265358979,0.785398163397453,-1.5707963267949,0.15026019100214,-0.150260191002142,0.457219796608387,2.09439510239319,0.785398163397453,-1.5707963267949,0.28894150846235,-0.288941508462353,0.11752133197394,-2.09439510239319,0.785398163397453,-1.5707963267949,0.366122213628862,-0.211760803295842,0.11752133197394,-1.66833410419284,-0.780610948148801,-1.70895607716587,0.29951571956863,-0.145154309235609,0.108259993085401,-2.30144313030628,-0.333482554792711,0.212076437959819,0.272575991375723,-0.16152328239148,0.184283658892271,0.005671359850617,-0.333482554792711,0.212076437959819,2.35619449019234,-1.0471975511966,2.0943951023932,0.425593689764979,-1.95206739320623,2.3071144901569,20:16:34
ejemplo_0347.bin,0,0,0.089159,-3.14159265358979,0.785398163397453,-1.5707963267949,0.15026019100214,-0.150260191002142,0.457219796608387,2.09439510239319,0.785398163397453,-1.5707963267949,0.346385191002139,-0.346385191002142,0.179857161687963,-2.35619449019234,0.785398163397453,-1.5707963267949,0.423565896168651,-0.269204485835631,0.179857161687963,-1.16487817303682,0.692506348884231,0.978316544148797,0.48399691058817,-0.329635500255151,0.220536486810876,2.44333518516045,-0.117273564331731,2.45122287111686,0.474367404287167,-0.381685988059375,0.15751816147815,-1.75077076975417,-0.117273564331732,2.45122287111686,2.35619449019234,-1.0471975511966,1.83259571459405,-2.80045118646242,-2.12933015200638,2.08907935226496,20:16:36
ejemplo_0348.bin,0,0,0.089159,-3.14159265358979,0.785398163397453,-1.5707963267949,0.15026019100214,-0.150260191002142,0.457219796608387,2.09439510239319,0.785398163397453,-1.5707963267949,0.390463278903814,-0.390463278903818,0.261094796608386,-2.61799387799149,0.785398163397453,-1.5707963267949,0.467643984070326,-0.313282573737307,0.261094796608386,-1.7164512694835,0.774637797301637,1.77752529362609,0.533847614129488,-0.379486203796469,0.247210228412752,2.2756336640035,-0.407122529482546,2.91263516919106,0.501259390671832,-0.396638457598106,0.173609291724432,-1.07175495380909,-0.407122529482546,2.91263516919106,2.35619449019234,-1.0471975511966,1.5707963267949,-1.94717002212475,-2.01236834516633,2.935796689367,20:16:38
ejemplo_0349.bin,0,0,0.089159,-3.14159265358979,0.785398163397453,-1.5707963267949,0.15026019100214,-0.150260191002142,0.457219796608387,2.09439510239319,0.785398163397453,-1.5707963267949,0.418171923319362,-0.418171923319366,0.355698026166923,-2.87979326579064,0.785398163397453,-1.5707963267949,0.495352628485874,-0.340991218152855,0.355698026166923,-2.07303242819327,0.632196688331416,2.31962821757481,0.55128304744293,-0.396921637109911,0.30371534664214,2.04540708664216,-0.844174786709445,2.92184889358842,0.489770123211375,-0.40883985754391,0.250354254316648,2.30933483065473,-0.844174786709445,2.92184889358842,2.35619449019234,-1.0471975511966,1.30899693899575,-1.25117769757097,-2.25351823421619,0.263927744012568,20:16:40
ejemplo_0350.bin,0,0,0.089159,-3.14159265358979,0.785398163397453,-1.5707963267949,0.20108738543372,-0.201087385433722,0.404995550827892,2.30383461263251,0.785398163397454,-1.5707963267949,-0.06357100420292,0.063571004202921,0.522349443349101,0.303834612632516,0.785398163397454,-1.5707963267949,0.013609700963592,0.140751709369432,0.522349443349101,-0.873342701394111,-0.396190853641777,-0.431584318277752,-0.02291640316591,0.177277813498935,0.601660917514202,-2.70096635478791,0.439862184019563,0.94105580181198,0.012128152551904,0.117095942645519,0.645516493386875,-2.42463627124334,0.439862184019562,0.94105580181198,2.35619449019234,-0.837758040957278,-2,-0.881124491034094,-1.78848690619708,0.276330083544574,20:16:42
ejemplo_0351.bin,0,0,0.089159,-3.14159265358979,0.785398163397453,-1.5707963267949,0.20108738543372,-0.201087385433722,0.404995550827892,2.30383461263251,0.785398163397454,-1.5707963267949,-0.070214210446897,0.070214210446898,0.486548911551157,0.209439510239315,0.785398163397453,-1.5707963267949,0.006966494719615,0.147394915613409,0.486548911551157,-1.98712371335917,-0.687005114545092,-2.17963357844501,-0.053062857759082,0.207424268092107,0.444697075486576,-1.74041171022797,-0.871788759099591,0.741854013881065,-0.116061956648409,0.17164381664974,0.483737603578716,0.960413388990554,-0.871788759099591,0.741854013881065,2.35619449019234,-0.837758040957278,-2.0943951023932,-2.23825768059527,-2.58431134672979,2.70082509921852,20:16:44
ejemplo_0352.bin,0,0,0.089159,-3.14159265358979,0.785398163397453,-1.5707963267949,0.20108738543372,-0.201087385433722,0.404995550827892,2.30383461263251,0.785398163397454,-1.5707963267949,-0.046044531846453,0.046044531846453,0.583073324350728,0.471238898038464,0.785398163397453,-1.5707963267949,0.03113617332006,0.123225237012964,0.583073324350728,-1.16584225049425,-0.693004912330752,-0.979826075465835,-0.029331152540058,0.183692562873082,0.623644588894154,-2.44852709240299,-0.012085477820056,0.601006695016323,-0.030325763152302,0.137157529622303,0.691517937346097,-1.57326578205379,-0.012085477820056,0.601006695016323,2.35619449019234,-0.837758040957278,-1.83259571459405,-1.59904257169545,-1.99145976564688,0.875261310349193,20:16:46
